A_FT_01_sila;A_FT_01_pomik;;A_FT_02_sila;A_FT_02_pomik;;A_FT_03_sila;A_FT_03_pomik
17,187633;26,22;;17,476809;28,6;;16,2231;24,215
17,21081;26,24;;17,47854;28,615;;16,246768;24,245
17,208635;26,25;;17,474986;28,63;;16,267601;24,275
17,218853;26,26;;17,485955;28,64;;16,290104;24,305
17,220093;26,27;;17,498976;28,66;;16,30671;24,335
17,22832;26,28;;17,510511;28,675;;16,328355;24,36
17,228641;26,285;;17,516546;28,695;;16,340335;24,39
17,228565;26,295;;17,528801;28,71;;16,355531;24,41
17,225118;26,3;;17,533244;28,73;;16,377651;24,435
17,247085;26,31;;17,554751;28,75;;16,387976;24,465
17,255664;26,325;;17,562824;28,77;;16,407737;24,485
17,275088;26,355;;17,576381;28,79;;16,416836;24,505
17,30044;26,395;;17,581605;28,81;;16,432875;24,53
17,329714;26,435;;17,624375;28,85;;16,441362;24,55
17,356185;26,475;;17,649881;28,895;;16,458136;24,57
17,388247;26,52;;17,669841;28,94;;16,465902;24,585
17,420447;26,57;;17,705534;28,98;;16,478908;24,605
17,4636;26,615;;17,732372;29,02;;16,489524;24,62
17,49698;26,66;;17,759364;29,055;;16,501488;24,64
17,52391;26,7;;17,781882;29,095;;16,508734;24,655
17,55899;26,74;;17,807511;29,13;;16,512609;24,67
17,580299;26,78;;17,820593;29,165;;16,527668;24,685
17,614613;26,82;;17,850985;29,2;;16,539187;24,7
17,636947;26,855;;17,863194;29,23;;16,54628;24,715
17,668152;26,895;;17,887337;29,265;;16,55518;24,73
17,691359;26,925;;17,897753;29,295;;16,561246;24,745
17,715624;26,96;;17,918296;29,325;;16,569641;24,755
17,733149;26,99;;17,936188;29,35;;16,57609;24,77
17,754028;27,02;;17,948749;29,375;;16,581605;24,78
17,769684;27,05;;17,957144;29,4;;16,586124;24,79
17,790947;27,08;;17,969414;29,42;;16,585404;24,8
17,807644;27,105;;17,976951;29,44;;16,596679;24,81
17,823162;27,125;;17,98576;29,46;;16,597184;24,82
17,830469;27,145;;17,990493;29,475;;16,606329;24,83
17,843015;27,165;;17,990876;29,495;;16,610129;24,84
17,851532;27,18;;18,000481;29,51;;16,614678;24,845
17,85213;27,195;;18,001078;29,52;;16,609868;24,855
17,861857;27,21;;18,008309;29,535;;16,622889;24,865
17,867157;27,225;;18,002871;29,545;;16,624666;24,875
17,869149;27,235;;18,013012;29,555;;16,62894;24,88
17,871018;27,245;;18,008906;29,565;;16,627224;24,89
17,871202;27,255;;18,012598;29,575;;16,639464;24,9
17,868153;27,26;;18,012077;29,58;;16,641685;24,905
17,872703;27,265;;18,017255;29,59;;16,650723;24,915
17,8697;27,275;;18,014069;29,6;;16,659378;24,93
17,870114;27,275;;18,017975;29,605;;16,670147;24,945
17,863129;27,28;;18,018021;29,615;;16,674636;24,955
17,864032;27,285;;18,020686;29,62;;16,688193;24,97
17,863496;27,29;;18,018879;29,63;;16,69334;24,985
17,863849;27,295;;18,022678;29,635;;16,704798;25
17,859069;27,295;;18,019936;29,645;;16,714771;25,02
17,861244;27,3;;18,025466;29,65;;16,726811;25,04
17,857308;27,305;;18,023382;29,655;;16,742406;25,055
17,856266;27,31;;18,026048;29,665;;16,755427;25,075
17,858855;27,315;;18,02401;29,67;;16,76373;25,09
17,859927;27,315;;18,017776;29,675;;16,776214;25,105
17,852528;27,32;;18,030031;29,685;;16,785927;25,125
17,853539;27,325;;18,044185;29,695;;16,802011;25,145
17,853156;27,325;;18,049302;29,71;;16,813393;25,165
17,844761;27,33;;18,051829;29,72;;16,82335;25,18
17,851349;27,335;;18,056302;29,73;;16,835973;25,2
17,85501;27,34;;18,085975;29,75;;16,848733;25,22
17,863665;27,345;;18,105629;29,785;;16,861509;25,235
17,856434;27,355;;18,12565;29,815;;16,874883;25,255
17,868153;27,365;;18,146698;29,85;;16,886617;25,275
17,868337;27,375;;18,164346;29,88;;16,889589;25,295
17,90959;27,405;;18,183433;29,905;;16,909702;25,315
17,946601;27,455;;18,199778;29,935;;16,914635;25,33
17,987532;27,5;;18,227612;29,965;;16,928559;25,345
18,018262;27,545;;18,247557;29,995;;16,936694;25,36
18,047229;27,59;;18,262677;30,025;;16,949837;25,375
18,084148;27,63;;18,282821;30,055;;16,948336;25,39
18,112319;27,665;;18,293835;30,08;;16,966535;25,405
18,139877;27,705;;18,313351;30,105;;16,968587;25,42
18,17125;27,74;;18,326066;30,13;;16,984243;25,435
18,193952;27,775;;18,34238;30,155;;16,997019;25,45
18,219795;27,81;;18,354099;30,18;;17,009688;25,47
18,245347;27,84;;18,359752;30,2;;17,01701;25,485
18,267697;27,87;;18,376541;30,225;;17,029433;25,505
18,284272;27,9;;18,392212;30,245;;17,036511;25,52
18,301168;27,925;;18,401097;30,265;;17,049792;25,535
18,318157;27,95;;18,408205;30,285;;17,056762;25,55
18,325372;27,975;;18,423478;30,305;;17,066811;25,565
18,339373;27,995;;18,424427;30,32;;17,072724;25,58
18,344321;28,01;;18,440726;30,34;;17,085117;25,59
18,356546;28,025;;18,446226;30,355;;17,090065;25,605
18,363715;28,04;;18,4577;30,37;;17,098567;25,615
18,361815;28,055;;18,454467;30,385;;17,104572;25,63
18,363056;28,065;;18,469449;30,4;;17,11194;25,64
18,369582;28,075;;18,472222;30,415;;17,119033;25,655
18,367253;28,08;;18,482225;30,43;;17,123491;25,665
18,369153;28,085;;18,484783;30,445;;17,122097;25,675
18,36347;28,095;;18,486652;30,455;;17,144018;25,69
18,367744;28,1;;18,494403;30,47;;17,151662;25,705
18,365798;28,1;;18,501419;30,48;;17,16646;25,725
18,364511;28,105;;18,504345;30,49;;17,177688;25,745
18,360054;28,115;;18,501343;30,505;;17,187508;25,76
18,376077;28,18;;18,512097;30,515;;17,191536;25,775
18,413057;28,22;;18,514609;30,525;;17,208678;25,79
18,439512;28,265;;18,519082;30,535;;17,220213;25,815
18,479816;28,305;;18,520874;30,545;;17,235654;25,835
18,51557;28,34;;18,524627;30,555;;17,246056;25,85
18,543358;28,375;;18,524091;30,565;;17,259123;25,87
18,569982;28,41;;18,52956;30,57;;17,268682;25,885
18,598398;28,445;;18,523325;30,58;;17,281442;25,905
18,620764;28,48;;18,547958;30,595;;17,29143;25,92
18,635148;28,51;;18,547881;30,61;;17,30223;25,94
18,660883;28,54;;18,559049;30,625;;17,310747;25,955
18,683034;28,565;;18,556582;30,635;;17,31378;25,97
18,703117;28,595;;18,568332;30,65;;17,334813;25,99
18,708938;28,615;;18,572437;30,66;;17,353088;26,015
18,728945;28,64;;18,583957;30,68;;17,367932;26,035
18,739851;28,66;;18,598219;30,695;;17,381918;26,06
18,75252;28,675;;18,607471;30,71;;17,392243;26,08
18,759046;28,69;;18,612817;30,725;;17,408894;26,1
18,770167;28,72;;18,62063;30,74;;17,389853;26,105
18,778271;28,74;;18,653964;30,77;;17,404207;26,115
18,781074;28,75;;18,670784;30,8;;17,407822;26,125
18,78328;28,755;;18,687358;30,825;;17,412356;26,13
18,768635;28,8;;18,697668;30,855;;17,422313;26,145
18,753761;28,805;;18,717674;30,88;;17,428594;26,16
18,760256;28,805;;18,731201;30,905;;17,43679;26,17
18,757667;28,81;;18,757595;30,93;;17,442733;26,185
18,755553;28,81;;18,773343;30,96;;17,445981;26,195
18,759337;28,815;;18,792767;30,99;;17,46398;26,21
18,765878;28,82;;18,805098;31,015;;17,461821;26,225
18,774365;28,83;;18,811639;31,04;;17,477921;26,235
18,779113;28,835;;18,838034;31,065;;17,483849;26,25
18,778899;28,845;;18,850472;31,085;;17,497789;26,265
18,779987;28,85;;18,864397;31,105;;17,512464;26,285
18,797588;28,86;;18,868135;31,13;;17,526481;26,305
18,803562;28,875;;18,885813;31,15;;17,535167;26,325
18,813657;28,89;;18,889229;31,17;;17,552079;26,345
18,811084;28,9;;18,908209;31,19;;17,565758;26,365
18,828746;28,915;;18,911579;31,205;;17,588353;26,395
18,833801;28,935;;18,92362;31,225;;17,606767;26,42
18,854175;28,95;;18,928705;31,24;;17,624261;26,445
18,860701;28,97;;18,937575;31,255;;17,638936;26,47
18,875254;28,985;;18,945709;31,275;;17,655557;26,495
18,888229;29,005;;18,952679;31,29;;17,663002;26,515
18,908388;29,03;;18,960415;31,305;;17,682303;26,535
18,916232;29,05;;18,966604;31,315;;17,69462;26,555
18,935074;29,07;;18,972011;31,33;;17,705756;26,575
18,946118;29,09;;18,978936;31,345;;17,715208;26,595
18,96637;29,115;;18,982872;31,355;;17,729883;26,615
18,978947;29,135;;18,987391;31,37;;17,7403;26,63
18,99327;29,16;;18,991206;31,38;;17,751467;26,65
19,009477;29,18;;18,996491;31,395;;17,758928;26,665
19,027032;29,2;;18,999463;31,405;;17,76939;26,685
19,041508;29,22;;19,005039;31,415;;17,78091;26,7
19,060841;29,245;;19,005697;31,425;;17,787804;26,715
19,077293;29,27;;19,00536;31,44;;17,795785;26,73
19,08555;29,295;;19,012652;31,45;;17,799109;26,75
19,107532;29,315;;19,022548;31,465;;17,817583;26,765
19,114824;29,34;;19,03537;31,48;;17,825457;26,78
19,134953;29,36;;19,038112;31,495;;17,837743;26,795
19,13794;29,38;;19,046844;31,51;;17,848129;26,81
19,153381;29,395;;19,048529;31,52;;17,855589;26,825
19,171028;29,42;;19,059129;31,535;;17,859511;26,84
19,187159;29,44;;19,071767;31,555;;17,87077;26,855
19,191693;29,465;;19,085156;31,575;;17,870984;26,87
19,216801;29,485;;19,09594;31,595;;17,88569;26,88
19,219497;29,505;;19,106633;31,61;;17,889091;26,895
19,241908;29,525;;19,111918;31,63;;17,899048;26,905
19,250242;29,545;;19,133977;31,655;;17,901836;26,915
19,258407;29,56;;19,145726;31,68;;17,913708;26,93
19,264886;29,58;;19,161229;31,705;;17,918319;26,94
19,273419;29,595;;19,17209;31,725;;17,924615;26,95
19,283943;29,61;;19,181986;31,745;;17,927817;26,96
19,486255;29,625;;19,198484;31,77;;17,93399;26,97
19,493074;29,625;;19,220037;31,79;;17,94525;26,985
19,481372;29,63;;19,23482;31,82;;17,953706;27
19,447782;29,63;;19,250123;31,84;;17,9604;27,01
19,460579;29,64;;19,264967;31,865;;17,971521;27,025
19,479352;29,665;;19,275537;31,885;;17,977863;27,035
19,508732;29,69;;19,28911;31,91;;17,994362;27,055
19,505112;29,715;;19,297949;31,93;;18,002894;27,07
19,547542;29,735;;19,309989;31,945;;18,005973;27,09
19,54207;29,76;;19,316438;31,965;;18,020403;27,105
19,580879;29,78;;19,329398;31,985;;18,0267;27,12
19,576333;29,8;;19,33312;32;;18,040578;27,135
19,591318;29,82;;19,345621;32,015;;18,048927;27,155
19,606555;29,835;;19,351962;32,035;;18,067064;27,175
19,620951;29,85;;19,37562;32,017;;18,075428;27,19
19,624487;29,865;;19,40003;32,022;;18,088312;27,205
19,62878;29,88;;19,43021;32,027;;18,076761;27,215
19,644607;29,895;;19,47021;32,028;;18,091559;27,225
19,63804;29,905;;19,49985;32,033;;18,094179;27,235
19,670199;29,92;;19,548965;32,035;;18,101348;27,245
19,646796;29,93;;19,543493;32,16;;18,100842;27,25
19,673987;29,945;;19,542904;32,17;;18,109972;27,26
19,676765;29,955;;19,551238;32,185;;18,126072;27,275
19,686447;29,965;;19,556963;32,2;;18,133655;27,29
19,696212;29,975;;19,584828;32,22;;18,133471;27,305
19,676934;29,985;;19,576662;32,24;;18,148821;27,315
19,698822;29,995;;19,57944;32,255;;18,175491;27,35
19,70884;30,005;;19,612272;32,275;;18,215748;27,395
19,686868;30,015;;19,613619;32,3;;18,243092;27,445
19,708166;30,02;;19,636602;32,32;;18,279367;27,485
19,719195;30,03;;19,638201;32,345;;18,305914;27,53
19,730307;30,04;;19,667245;32,365;;18,338911;27,57
19,72795;30,045;;19,675916;32,395;;18,363513;27,61
19,731402;30,055;;19,703613;32,42;;18,392772;27,65
19,732159;30,06;;19,710179;32,44;;18,415597;27,69
19,752279;30,07;;19,723986;32,465;;18,441761;27,725
19,731402;30,075;;19,735267;32,49;;18,462901;27,765
19,726182;30,08;;19,772392;32,515;;18,481789;27,795
19,715406;30,085;;19,771887;32,54;;18,507509;27,83
19,735863;30,09;;19,779127;32,57;;18,527041;27,86
19,755984;30,1;;19,807581;32,595;;18,54167;27,885
19,747818;30,11;;19,825765;32,615;;18,550708;27,91
19,736453;30,12;;19,841171;32,64;;18,56785;27,93
19,764907;30,13;;19,85422;32,66;;18,57436;27,95
19,763139;30,14;;19,871646;32,68;;18,588852;27,965
19,77804;30,15;;19,882927;32,705;;18,599314;27,98
19,811125;30,19;;19,907762;32,73;;18,60368;27,995
19,844378;30,23;;19,913991;32,755;;18,602853;28,005
19,862898;30,27;;19,906499;32,775;;18,610941;28,015
19,906506;30,305;;19,93731;32,795;;18,611799;28,025
19,924606;30,34;;19,928976;32,815;;18,616563;28,03
19,951293;30,375;;19,961303;32,835;;18,615675;28,035
19,971329;30,405;;19,95541;32,855;;18,613377;28,04
19,984546;30,435;;19,984286;32,875;;18,61062;28,045
20,024618;30,465;;19,984454;32,89;;18,606223;28,045
20,024197;30,495;;20,000281;32,905;;18,575938;28,055
20,047432;30,52;;20,003985;32,925;;18,585007;28,055
20,076728;30,545;;20,01897;32,94;;18,583291;28,055
20,098869;30,57;;20,027809;32,96;;18,58254;28,055
20,090955;30,595;;20,034207;32,975;;18,577715;28,06
20,1365;30,62;;20,044983;32,99;;18,607648;28,07
20,144245;30,64;;20,031177;33,005;;18,610175;28,08
20,157377;30,66;;20,062073;33,02;;18,617789;28,095
20,167648;30,675;;20,051213;33,035;;18,621266;28,105
20,178845;30,695;;20,066787;33,045;;18,629692;28,115
20,169584;30,71;;20,050371;33,06;;18,643708;28,135
20,167732;30,72;;20,07891;33,075;;18,653665;28,15
20,186253;30,735;;20,071501;33,085;;18,663852;28,17
20,196608;30,745;;20,072932;33,095;;18,676276;28,185
20,207467;30,755;;20,089348;33,11;;18,691104;28,2
20,184401;30,76;;20,087076;33,12;;18,707465;28,225
20,200312;30,77;;20,104249;33,13;;18,721497;28,245
20,189789;30,775;;20,12016;33,145;;18,733384;28,265
20,218075;30,785;;20,126727;33,16;;18,742821;28,28
20,199554;30,79;;20,115951;33,18;;18,763317;28,305
20,213865;30,795;;20,147773;33,19;;18,789818;28,34
20,205615;30,8;;20,143816;33,205;;18,820916;28,38
20,2206;30,805;;20,13464;33,22;;18,848796;28,42
20,216475;30,815;;20,167135;33,24;;18,877763;28,455
20,183222;30,82;;20,157033;33,26;;18,902733;28,49
20,201574;30,82;;20,182794;33,275;;18,923475;28,525
20,190294;30,825;;20,18633;33,295;;18,950267;28,56
20,20772;30,83;;20,195842;33,31;;18,975129;28,59
20,202921;30,835;;20,213521;33,33;;18,995028;28,62
20,210414;30,84;;20,232968;33,35;;19,013717;28,655
20,194082;30,845;;20,234315;33,37;;19,034673;28,685
20,213024;30,845;;20,246017;33,39;;19,053531;28,71
20,217065;30,85;;20,247616;33,41;;19,070581;28,735
20,20873;30,855;;20,271946;33,425;;19,080231;28,76
20,212855;30,86;;20,286257;33,45;;19,096837;28,78
20,193829;30,865;;20,305956;33,48;;19,106763;28,8
20,229776;30,875;;20,325403;33,505;;19,118084;28,815
20,211508;30,88;;20,332475;33,53;;19,12271;28,83
20,233481;30,89;;20,352006;33,555;;19,131917;28,845
20,239121;30,9;;20,344429;33,575;;19,133127;28,855
20,255453;30,915;;20,373978;33,6;;19,138443;28,865
20,254106;30,925;;20,393004;33,62;;19,138167;28,87
20,269764;30,94;;20,400833;33,64;;19,14238;28,88
20,266313;30,96;;20,415902;33,66;;19,14601;28,885
20,301249;30,975;;20,422889;33,675;;19,152107;28,895
20,316319;30,995;;20,409335;33,695;;19,147787;28,905
20,298808;31,01;;20,438969;33,715;;19,160348;28,91
20,339469;31,06;;20,451765;33,73;;19,16594;28,925
20,39781;31,105;;20,441494;33,745;;19,172665;28,935
20,424665;31,15;;20,457489;33,76;;19,179482;28,945
20,438808;31,195;;20,486112;33,79;;19,188183;28,955
20,490329;31,235;;20,51987;33,835;;19,191093;28,965
20,495464;31,275;;20,523911;33,875;;19,199044;28,98
20,554983;31,31;;20,551356;33,915;;19,203226;28,99
20,561465;31,345;;20,578126;33,955;;19,203455;29
20,600527;31,38;;20,621397;33,99;;19,211482;29,01
20,61004;31,41;;20,633099;34,025;;19,219801;29,015
20,655668;31,445;;20,665005;34,055;;19,222389;29,025
20,667286;31,475;;20,67738;34,085;;19,224182;29,035
20,689931;31,5;;20,678306;34,115;;19,228027;29,045
20,712746;31,53;;20,717116;34,14;;19,232883;29,05
20,711399;31,555;;20,710802;34,165;;19,236284;29,06
20,737328;31,575;;20,73833;34,19;;19,232454;29,065
20,738759;31,6;;20,737657;34,21;;19,243713;29,075
20,752733;31,615;;20,76106;34,225;;19,243208;29,08
20,765445;31,635;;20,754325;34,245;;19,248508;29,085
20,749282;31,65;;20,768637;34,26;;19,247711;29,09
20,77016;31,665;;20,763754;34,27;;19,252981;29,1
20,790448;31,675;;20,766869;34,285;;19,252353;29,105
20,805096;31,685;;20,770405;34,295;;19,25701;29,11
20,769402;31,695;;20,781686;34,305;;19,257806;29,115
20,781525;31,7;;20,78076;34,315;;19,260625;29,12
20,770496;31,71;;20,771583;34,32;;19,275653;29,13
20,790111;31,715;;20,779076;34,33;;19,281275;29,145
20,767634;31,72;;20,771331;34,34;;19,281183;29,155
20,78506;31,72;;20,780507;34,345;;19,293468;29,165
20,779757;31,725;;20,777729;34,355;;19,29042;29,175
20,774537;31,73;;20,784464;34,36;;19,314716;29,195
20,771843;31,73;;20,773435;34,365;;19,323003;29,21
20,766287;31,735;;20,760555;34,375;;19,335763;29,225
20,755596;31,74;;20,781601;34,38;;19,34209;29,24
20,788765;31,74;;20,756093;34,385;;19,362954;29,26
20,769402;31,745;;20,77815;34,395;;19,369664;29,28
20,757279;31,745;;20,754915;34,4;;19,387204;29,3
20,764351;31,75;;20,786652;34,405;;19,398846;29,32
20,757784;31,75;;20,771836;34,41;;19,412296;29,34
20,760731;31,755;;20,77815;34,415;;19,428059;29,36
20,740274;31,755;;20,767879;34,425;;19,443194;29,385
20,761657;31,76;;20,784211;34,43;;19,451052;29,405
20,746756;31,76;;20,797176;34,44;;19,470906;29,43
20,756017;31,765;;20,797596;34,45;;19,475976;29,45
20,76191;31,775;;20,795239;34,46;;19,498648;29,47
20,772854;31,78;;20,808035;34,475;;19,513063;29,49
20,768644;31,79;;20,818811;34,49;;19,531338;29,515
20,783966;31,8;;20,824199;34,505;;19,538277;29,535
20,782535;31,81;;20,831102;34,52;;19,559295;29,555
20,811494;31,825;;20,835816;34,54;;19,569528;29,575
20,807033;31,835;;20,851643;34,555;;19,582993;29,595
20,796846;31,855;;20,841625;34,575;;19,769937;29,6
20,839107;31,875;;20,844908;34,59;;19,781049;29,605
20,823533;31,89;;20,874794;34,61;;19,767075;29,61
20,875643;31,91;;20,889863;34,635;;19,779029;29,615
20,866804;31,93;;20,90771;34,655;;19,767243;29,62
20,873707;31,96;;20,92219;34,675;;19,759414;29,62
20,910917;31,99;;20,939617;34,7;;19,770021;29,625
20,948379;32,015;;20,952497;34,725;;19,763791;29,63
20,964711;32,04;;20,970849;34,745;;19,771789;29,63
20,983737;32,075;;20,982046;34,77;;19,757646;29,63
21,023472;32,13;;21,002082;34,795;;19,758403;29,63
21,089136;32,185;;21,004691;34,82;;19,746449;29,63
21,102017;32,235;;21,021865;34,845;;19,744345;29,635
21,131397;32,285;;21,037103;34,87;;19,735337;29,635
21,197314;32,335;;21,032052;34,895;;19,740893;29,635
21,197651;32,38;;21,083068;34,925;;19,733316;29,635
21,248667;32,42;;21,084415;34,96;;19,732811;29,635
21,268114;32,46;;21,120446;34,99;;19,717237;29,635
21,30566;32,5;;21,124992;35,02;;19,738199;29,635
21,305744;32,535;;21,159002;35,05;;19,725403;29,635
21,325275;32,565;;21,171462;35,075;;19,722288;29,635
21,364926;32,595;;21,189141;35,105;;19,748133;29,635
21,361138;32,62;;21,204126;35,13;;19,759582;29,64
21,391529;32,64;;21,209513;35,155;;19,736936;29,645
21,376207;32,66;;21,233001;35,175;;19,755289;29,645
21,404998;32,675;;21,246892;35,2;;19,767327;29,655
21,383952;32,69;;21,247649;35,22;;19,775661;29,665
21,408197;32,7;;21,243945;35,24;;19,78046;29,685
21,400537;32,72;;21,277872;35,26;;19,769179;29,7
21,406345;32,725;;21,279219;35,275;;19,800412;29,715
21,407019;32,885;;21,296056;35,295;;19,788794;29,73
21,440524;32,905;;21,293277;35,31;;19,826425;29,745
21,43783;32,93;;21,307168;35,325;;19,82853;29,765
21,476135;32,95;;21,304053;35,34;;19,853532;29,785
21,47142;32,97;;21,322826;35,355;;19,854627;29,805
21,500717;32,995;;21,328551;35,37;;19,887627;29,825
21,505599;33,02;;21,317944;35,385;;19,898571;29,85
21,532033;33,045;;21,327878;35,395;;19,920965;29,875
21,533549;33,07;;21,342021;35,41;;19,920628;29,9
21,566128;33,095;;21,345051;35,42;;19,948661;29,92
21,58246;33,12;;21,343031;35,435;;19,966761;29,945
21,580524;33,15;;21,352375;35,445;;19,972233;29,975
21,629183;33,175;;21,342357;35,455;;20,003382;30
21,629183;33,2;;21,360373;35,465;;20,010032;30,025
21,663783;33,225;;21,369212;35,48;;20,038824;30,05
21,650987;33,25;;21,385123;35,495;;20,040591;30,07
21,69712;33,275;;21,376368;35,515;;20,093628;30,11
21,708738;33,295;;21,369044;35,525;;20,13572;30,19
21,711179;33,315;;21,39834;35,54;;20,20753;30,27
21,721618;33,335;;21,383524;35,555;;20,244656;30,335
21,721113;33,355;;21,425785;35,575;;20,310067;30,405
21,764384;33,375;;21,43917;35,595;;20,347109;30,47
21,746537;33,39;;21,444389;35,615;;20,397788;30,53
21,754113;33,41;;21,439675;35,635;;20,428011;30,58
21,787535;33,425;;21,460637;35,655;;20,471366;30,63
21,818515;33,44;;21,451377;35,67;;20,509754;30,675
21,806982;33,455;;21,489513;35,69;;20,512616;30,715
21,814895;33,47;;21,500036;35,715;;20,54587;30,745
21,795111;33,485;;21,490523;35,735;;20,538293;30,77
21,825671;33,5;;21,515105;35,755;;20,576597;30,795
21,815821;33,51;;21,513421;35,775;;20,589056;30,82
21,824239;33,525;;21,537751;35,795;;20,585605;30,935
21,832321;33,535;;21,533289;35,82;;20,588635;30,96
21,818683;33,545;;21,570078;35,84;;20,611281;30,985
21,865406;33,56;;21,576981;35,865;;20,612544;31,005
21,845117;33,57;;21,60232;35,885;;20,655647;31,03
21,85463;33,58;;21,604004;35,905;;20,64605;31,055
21,850758;33,59;;21,621515;35,925;;20,669285;31,085
21,873993;33,6;;21,629428;35,945;;20,700686;31,11
21,893776;33,62;;21,616127;35,965;;20,719206;31,135
21,899838;33,635;;21,646518;35,985;;20,741684;31,155
21,898996;33,65;;21,630691;36;;20,736464;31,18
21,888304;33,665;;21,671184;36,02;;20,766518;31,2
21,928376;33,68;;21,660408;36,045;;20,753638;31,215
21,922062;33,69;;21,693914;36,065;;20,786302;31,235
21,923999;33,705;;21,686842;36,085;;20,787985;31,255
21,943024;33,73;;21,717654;36,105;;20,813578;31,27
21,961882;33,755;;21,714118;36,125;;20,809874;31,29
21,988232;33,78;;21,724725;36,14;;20,837234;31,305
21,997745;33,8;;21,736427;36,16;;20,842285;31,325
22,005911;33,825;;21,747876;36,175;;20,8603;31,34
22,024263;33,845;;21,749392;36,19;;20,857522;31,355
22,030156;33,865;;21,750654;36,21;;20,869561;31,37
22,043373;33,885;;21,769091;36,22;;20,894816;31,385
22,041268;33,905;;21,771785;36,235;;20,892375;31,405
22,06223;33,925;;21,796788;36,255;;20,910054;31,425
22,073006;33,945;;21,789885;36,275;;20,907191;31,44
22,079572;33,965;;21,815393;36,295;;20,920998;31,46
22,090769;33,98;;21,812614;36,31;;20,927143;31,48
22,094052;33,995;;21,834755;36,33;;20,969825;31,5
22,110132;34,015;;21,834587;36,345;;20,972519;31,525
22,124948;34,03;;21,847046;36,365;;20,998953;31,545
22,148604;34,045;;21,864388;36,385;;20,989608;31,565
22,13564;34,06;;21,877521;36,41;;21,023367;31,585
22,150288;34,075;;21,887118;36,43;;21,035068;31,6
22,147425;34,085;;21,89057;36,45;;21,032038;31,62
22,173691;34,1;;21,908164;36,47;;21,045339;31,64
22,179332;34,12;;21,903955;36,49;;21,070342;31,655
22,199452;34,14;;21,92155;36,505;;21,077834;31,675
22,18876;34,155;;21,934514;36,525;;21,083306;31,69
22,196421;34,17;;21,94268;36,54;;21,099133;31,705
22,217804;34,185;;21,953372;36,56;;21,091051;31,72
22,221929;34,205;;21,974502;36,585;;21,105363;31,735
22,23422;34,22;;21,987551;36,605;;21,099807;31,75
22,242807;34,23;;21,985699;36,625;;21,13769;31,765
22,252067;34,245;;21,999168;36,645;;21,131039;31,775
22,238429;34,26;;22,003209;36,665;;21,146024;31,79
22,266295;34,275;;22,020804;36,68;;21,131544;31,8
22,251983;34,29;;22,013227;36,7;;21,155874;31,815
22,292729;34,31;;22,039661;36,715;;21,157726;31,825
22,297696;34,33;;22,03562;36,73;;21,180203;31,835
22,313186;34,345;;22,043365;36,745;;21,165555;31,845
22,308471;34,36;;22,059613;36,76;;21,164461;31,855
22,295002;34,38;;22,05894;36,78;;21,191147;31,865
22,348627;34,395;;22,081249;36,8;;21,169259;31,875
22,344081;34,41;;22,092361;36,82;;21,20226;31,885
22,367737;34,43;;22,101621;36,835;;21,181213;31,895
22,371357;34,45;;22,097581;36,855;;21,211941;31,905
22,384154;34,47;;22,118543;36,87;;21,195946;31,915
22,39897;34,49;;22,121573;36,885;;21,210257;31,92
22,401832;34,51;;22,139589;36,91;;21,208153;31,93
22,402506;34,525;;22,142535;36,93;;21,208153;31,935
22,427425;34,545;;22,139926;36,95;;21,195188;31,945
22,43618;34,56;;22,17099;36,97;;21,220191;31,955
22,444767;34,575;;22,183365;36,99;;21,222885;31,96
22,42894;34,59;;22,197255;37,005;;21,252097;31,975
22,447545;34,615;;22,188921;37,025;;21,23425;31,985
22,477599;34,635;;22,215103;37,04;;21,268176;32
22,489216;34,655;;22,222595;37,065;;21,262031;32,01
22,504706;34,675;;22,243136;37,085;;21,261442;32,025
22,492079;34,69;;22,228488;37,105;;21,273733;32,04
22,512115;34,71;;22,261068;37,125;;21,282572;32,055
22,52087;34,725;;22,264014;37,145;;21,30185;32,075
22,532572;34,74;;22,257448;37,16;;21,313889;32,09
22,528952;34,755;;22,279757;37,18;;21,319866;32,105
22,551008;34,775;;22,276137;37,195;;21,327022;32,12
22,548483;34,795;;22,302487;37,21;;21,347563;32,145
22,546799;34,815;;22,286071;37,225;;21,354129;32,165
22,579463;34,835;;22,318903;37,245;;21,384352;32,18
22,581651;34,85;;22,321681;37,275;;21,37164;32,2
22,589733;34,87;;22,3615;37,3;;21,394622;32,22
22,587292;34,885;;22,363184;37,325;;21,414406;32,24
22,620629;34,905;;22,385072;37,35;;21,430653;32,265
22,611537;34,92;;22,395258;37,37;;21,448416;32,285
22,631236;34,94;;22,394501;37,39;;21,466516;32,31
22,637045;34,96;;22,408896;37,415;;21,47485;32,33
22,665079;34,98;;22,416389;37,435;;21,488825;32,35
22,677033;35;;22,428175;37,45;;21,51004;32,365
22,68924;35,02;;22,426744;37,47;;21,514754;32,385
22,679306;35,035;;22,451662;37,49;;21,524099;32,4
22,684357;35,055;;22,449474;37,505;;21,51004;32,415
22,718031;35,07;;22,464627;37,52;;21,532517;32,43
22,712643;35,085;;22,456714;37,54;;21,549438;32,45
22,745644;35,105;;22,47052;37,555;;21,564676;32,465
22,753894;35,125;;22,478181;37,57;;21,564423;32,48
22,75743;35,145;;22,466563;37,585;;21,580671;32,49
22,745307;35,165;;22,499732;37,6;;21,561056;32,505
22,777381;35,185;;22,483653;37,62;;21,595824;32,52
22,783359;35,2;;22,515559;37,64;;21,60197;32,54
