A_AF_01_sila;pomik;;A_AF_02_sila;pomik;;A_AF_03_sila;pomik
8,394378;13,87;;8,321266;14,855;;8,453821;14,3
8,402573;13,89;;8,33994;14,875;;8,462614;14,32
8,286702;13,89;;8,349483;14,9;;8,475283;14,345
8,267829;13,89;;8,365277;14,925;;8,483448;14,365
8,249692;13,89;;8,377762;14,95;;8,496024;14,385
8,274508;13,89;;8,375173;14,965;;8,501907;14,405
8,266558;13,89;;8,373089;14,97;;8,222615;14,45
8,276056;13,89;;8,377363;14,975;;8,273642;14,485
8,283301;13,89;;8,391242;14,995;;8,290018;14,52
8,336473;13,895;;8,399989;15,02;;8,31413;14,56
8,295357;13,895;;8,418571;15,04;;8,330689;14,6
8,257949;13,895;;8,421573;15,06;;8,355398;14,635
8,284971;13,895;;8,438393;15,08;;8,390371;14,69
8,36132;13,905;;8,451108;15,1;;8,43573;14,755
8,36636;13,92;;8,480979;15,14;;8,466291;14,815
8,364307;13,93;;8,48772;15,175;;8,509597;14,87
8,356586;13,93;;8,508231;15,2;;8,540357;14,93
8,42333;13,99;;8,51707;15,23;;8,576341;14,99
8,466789;14,06;;8,535376;15,255;;8,605707;15,045
8,282535;14,135;;8,541626;15,28;;8,638703;15,095
8,357168;14,21;;8,561127;15,305;;8,665879;15,145
8,404657;14,285;;8,568495;15,325;;8,694954;15,195
8,448514;14,36;;8,589114;15,35;;8,716676;15,245
8,493888;14,43;;8,598229;15,38;;8,739378;15,29
8,530868;14,495;;8,622831;15,41;;8,766875;15,33
8,57589;14,56;;8,643573;15,45;;8,790665;15,37
8,609882;14,625;;8,661496;15,485;;8,803564;15,41
8,655026;14,69;;8,688441;15,52;;8,815482;15,445
8,680394;14,74;;8,710163;15,56;;8,837142;15,475
8,710404;14,785;;8,727887;15,595;;8,846334;15,505
8,734837;14,83;;8,747158;15,63;;8,860121;15,535
8,761629;14,875;;8,763442;15,66;;8,87141;15,56
8,782111;14,92;;8,774778;15,695;;8,879698;15,58
8,807877;14,965;;8,798813;15,725;;8,882762;15,6
8,827822;15;;8,815648;15,755;;8,888139;15,615
8,851275;15,04;;8,82729;15,785;;8,891095;15,63
8,872721;15,085;;8,838381;15,81;;8,90813;15,655
8,892942;15,125;;8,855216;15,84;;8,91562;15,68
8,916272;15,16;;8,872343;15,865;;8,917551;15,7
8,929615;15,195;;8,885486;15,89;;8,92688;15,715
8,949299;15,225;;8,892242;15,915;;8,922054;15,73
8,957127;15,255;;8,907438;15,94;;8,931996;15,74
8,989067;15,295;;8,912478;15,96;;8,936132;15,755
9,016579;15,345;;8,925315;15,98;;8,938675;15,77
9,045746;15,395;;8,927582;16;;8,933819;15,78
9,067392;15,435;;8,933909;16,01;;8,939073;15,79
9,087612;15,47;;8,931887;16,025;;8,926818;15,795
9,09472;15,5;;8,939194;16,035;;8,929591;15,8
9,103513;15,52;;8,93901;16,04;;8,921472;15,8
9,103192;15,535;;8,94621;16,055;;8,925624;15,805
9,098749;15,545;;8,951265;16,07;;8,920767;15,81
9,101644;15,55;;8,955493;16,08;;8,916111;15,815
9,095701;15,555;;8,954635;16,09;;8,922315;15,82
9,085851;15,56;;8,962754;16,105;;8,924904;15,825
9,069628;15,56;;8,964608;16,115;;8,924597;15,835
9,038623;15,56;;8,971486;16,125;;8,925547;15,84
8,96877;15,56;;8,973952;16,14;;8,925761;15,85
8,95054;15,56;;8,97939;16,15;;8,926711;15,855
8,933475;15,56;;8,983634;16,16;;8,927339;15,86
8,932142;15,56;;8,97864;16,17;;8,921426;15,87
8,927348;15,56;;8,991033;16,18;;8,930326;15,875
8,907709;15,56;;8,994648;16,19;;8,930326;15,885
8,990292;15,56;;8,994847;16,2;;8,950961;15,9
8,982265;15,56;;8,994341;16,21;;8,958314;15,925
8,957005;15,56;;9,002659;16,22;;8,976666;15,95
8,941885;15,56;;8,997849;16,23;;8,987052;15,97
8,941901;15,56;;9,009063;16,24;;9,000011;15,995
8,933215;15,56;;9,010564;16,25;;9,019022;16,02
8,937182;15,56;;9,01398;16,26;;9,022867;16,04
9,011555;15,57;;9,017365;16,265;;9,035827;16,06
9,047738;15,595;;9,019985;16,275;;9,046688;16,08
9,06128;15,615;;9,017994;16,285;;9,059356;16,105
9,071543;15,64;;9,032225;16,295;;9,068042;16,125
9,072554;15,645;;9,030417;16,31;;9,086685;16,145
9,01131;15,65;;9,042657;16,32;;9,097362;16,17
8,904538;15,65;;9,043974;16,335;;9,109648;16,19
8,868845;15,65;;9,056367;16,35;;9,115515;16,215
9,064328;15,65;;9,056244;16,36;;9,13212;16,235
9,063133;15,66;;9,084324;16,39;;9,139443;16,255
9,053835;15,66;;9,099535;16,425;;9,149032;16,27
8,929171;15,665;;9,120262;16,455;;9,154149;16,29
9,012918;15,665;;9,133911;16,48;;9,16576;16,31
9,056592;15,67;;9,151144;16,51;;9,170923;16,325
9,062229;15,68;;9,163368;16,535;;9,170157;16,34
9,071788;15,69;;9,189334;16,57;;9,192844;16,36
9,07885;15,695;;9,204024;16,605;;9,194023;16,38
9,08654;15,71;;9,23071;16,645;;9,210062;16,4
9,103314;15,73;;9,25021;16,68;;9,213769;16,42
9,078008;15,765;;8,947696;16,74;;9,227954;16,44
9,1101;15,795;;8,994464;16,79;;9,233132;16,455
9,130015;15,825;;9,028793;16,85;;9,251285;16,475
9,149776;15,86;;9,065865;16,915;;9,256325;16,5
9,179157;15,895;;9,099673;16,97;;9,22967;16,505
9,200083;15,93;;9,146732;17,035;;9,165745;16,505
9,22084;15,96;;9,18097;17,1;;9,177111;16,505
9,239636;15,995;;9,225532;17,155;;9,19292;16,505
9,262399;16,03;;9,261393;17,215;;9,194943;16,505
9,279419;16,065;;9,299276;17,275;;9,221505;16,505
9,296254;16,09;;9,331722;17,335;;9,21524;16,51
9,299364;16,115;;9,362957;17,39;;9,225212;16,535
9,317884;16,135;;9,394176;17,44;;8,954499;16,545
9,325329;16,155;;9,427648;17,495;;8,984187;16,56
9,336527;16,175;;9,451009;17,545;;8,997009;16,575
9,336772;16,195;;9,479716;17,59;;9,017505;16,605
9,35808;16,215;;9,503384;17,64;;9,027309;16,63
9,36649;16,24;;9,520786;17,685;;9,048112;16,66
9,376402;16,265;;9,550964;17,73;;9,074399;16,71
9,396071;16,285;;9,574646;17,775;;9,107166;16,76
9,407254;16,31;;9,59404;17,815;;9,135797;16,81
9,416889;16,33;;9,61446;17,855;;9,188922;16,895
9,429113;16,35;;9,632781;17,89;;9,250059;16,985
9,438734;16,375;;9,639889;17,925;;9,302358;17,07
9,450008;16,395;;9,67264;17,96;;9,360431;17,155
9,457361;16,41;;9,689338;18,01;;9,413219;17,255
9,463412;16,43;;9,720113;18,055;;9,476103;17,35
9,359168;16,455;;9,729565;18,095;;9,52546;17,44
9,37009;16,48;;9,754366;18,13;;9,58675;17,525
9,396622;16,52;;9,760861;18,16;;9,636827;17,61
9,414852;16,565;;9,778769;18,19;;9,686368;17,69
9,443115;16,61;;9,78266;18,215;;9,730532;17,765
9,458265;16,65;;9,797626;18,235;;9,773654;17,84
9,490021;16,69;;9,796508;18,255;;9,812748;17,91
9,514975;16,735;;9,804872;18,27;;9,853388;17,985
9,541339;16,78;;9,803401;18,285;;9,90849;18,06
9,561483;16,82;;9,806925;18,295;;9,942544;18,13
9,589133;16,86;;9,806251;18,305;;9,979033;18,19
9,610013;16,9;;9,809881;18,315;;9,999208;18,245
9,630769;16,94;;9,806741;18,325;;10,043249;18,31
9,651251;16,975;;9,806312;18,33;;10,068265;18,365
9,671441;17,015;;9,766805;18,335;;10,097891;18,415
9,689149;17,05;;9,710202;18,335;;10,136356;18,485
9,699474;17,08;;9,700842;18,335;;10,169537;18,545
9,724245;17,115;;9,693122;18,335;;10,192867;18,6
9,741172;17,145;;9,690533;18,335;;10,215769;18,65
9,756674;17,175;;9,682644;18,335;;10,233125;18,69
9,771212;17,205;;9,687745;18,335;;10,25834;18,74
9,782869;17,235;;9,686259;18,335;;10,272954;18,785
9,787848;17,26;;9,682429;18,335;;10,279633;18,82
9,777447;17,265;;9,678584;18,335;;10,296284;18,845
9,766524;17,265;;9,685677;18,335;;10,294844;18,865
9,770798;17,265;;9,684329;18,335;;9,922997;18,905
9,764426;17,27;;9,631938;18,335;;9,955304;18,93
9,709952;17,27;;9,600795;18,335;;9,985543;18,955
9,676986;17,27;;9,496842;18,335;;9,989189;18,98
9,665834;17,27;;9,650842;18,335;;10,001015;19
9,761408;17,28;;9,717662;18,335;;9,997584;19,02
9,774245;17,3;;9,71901;18,335;;9,984548;19,025
9,781675;17,32;;9,718612;18,34;;9,968647;19,025
9,792352;17,335;;9,729075;18,345;;9,964342;19,025
9,80018;17,355;;9,737331;18,35;;9,842987;19,025
9,811914;17,375;;9,738266;18,36;;9,781804;19,025
9,820247;17,39;;9,743551;18,37;;9,751963;19,025
9,823878;17,41;;9,717877;18,37;;9,723286;19,025
9,839166;17,43;;9,695174;18,375;;9,810527;19,025
9,851712;17,45;;9,68704;18,375;;9,840413;19,025
9,867383;17,475;;9,74064;18,38;;9,810404;19,025
9,870983;17,495;;9,751655;18,395;;9,688651;19,025
9,891142;17,515;;9,761933;18,41;;9,667235;19,025
9,902601;17,54;;9,779918;18,435;;9,688742;19,025
9,915024;17,56;;9,793107;18,47;;9,750906;19,025
9,91913;17,58;;9,816146;18,5;;9,760557;19,025
9,935812;17,6;;9,836873;18,53;;9,840643;19,025
9,941832;17,62;;9,85979;18,565;;9,84527;19,025
9,954807;17,64;;9,872259;18,6;;9,855181;19,025
9,962803;17,66;;9,89346;18,63;;9,891471;19,03
9,978092;17,685;;9,908335;18,67;;9,892329;19,035
9,987957;17,705;;9,937532;18,71;;9,893861;19,04
10,00683;17,74;;9,956528;18,75;;9,93084;19,065
10,041174;17,785;;9,978954;18,785;;9,941287;19,09
10,066465;17,83;;10,007294;18,825;;9,957847;19,11
10,091466;17,875;;10,056636;18,9;;9,974744;19,14
10,115685;17,915;;10,098578;18,975;;9,994045;19,175
10,134006;17,955;;10,144994;19,045;;10,014389;19,205
10,148651;17,99;;10,182341;19,115;;10,02983;19,235
10,174616;18,03;;10,225218;19,185;;10,047247;19,27
10,192202;18,065;;10,259946;19,245;;10,065829;19,305
10,212331;18,1;;10,289312;19,31;;10,085942;19,335
10,230851;18,13;;10,323534;19,365;;10,103927;19,365
10,244852;18,16;;10,36105;19,42;;10,125725;19,4
10,254748;18,19;;10,385958;19,47;;10,144445;19,43
10,270251;18,22;;10,409733;19,515;;10,164742;19,465
10,274724;18,245;;10,425205;19,56;;10,17689;19,5
10,292723;18,265;;10,447754;19,595;;10,200021;19,53
10,300322;18,29;;10,210941;19,64;;10,210591;19,56
10,310417;18,31;;10,28755;19,68;;10,23095;19,59
10,313388;18,33;;10,308966;19,72;;10,237751;19,62
10,32454;18,345;;10,329493;19,76;;10,254709;19,645
10,326256;18,36;;10,349117;19,8;;10,264513;19,675
10,333609;18,375;;10,36828;19,835;;10,278989;19,7
10,333533;18,39;;10,3834;19,87;;10,273612;19,715
10,338373;18,4;;10,40264;19,9;;10,278897;19,725
10,339109;18,41;;10,407113;19,93;;10,275098;19,74
10,338189;18,425;;10,411954;19,945;;10,286082;19,75
10,349433;18,435;;10,410545;19,955;;10,286741;19,76
10,356281;18,45;;10,429831;19,985;;10,286511;19,775
10,360923;18,465;;10,43409;20;;10,288931;19,785
10,356603;18,475;;10,4209;20,01;;10,291811;19,795
10,369041;18,49;;10,426614;20,015;;10,298245;19,805
10,362899;18,5;;10,434105;20,025;;10,295426;19,82
10,331526;18,505;;10,436142;20,035;;10,316965;19,845
10,306235;18,505;;10,437;20,05;;10,323889;19,86
10,299111;18,505;;10,441243;20,06;;10,327412;19,88
10,287469;18,505;;10,44374;20,07;;10,33671;19,895
10,346845;18,505;;10,447448;20,08;;10,348138;19,91
10,354381;18,52;;10,442071;20,09;;10,358999;19,93
10,3625;18,53;;10,445732;20,095;;10,368941;19,95
10,361918;18,54;;10,440554;20,105;;10,377734;19,97
10,367065;18,555;;10,44564;20,11;;10,385148;19,985
10,377084;18,57;;10,434672;20,12;;10,391889;20,005
10,389308;18,585;;10,444016;20,125;;10,404113;20,02
10,395528;18,6;;10,439696;20,13;;10,411129;20,045
10,402727;18,615;;10,4425;20,135;;10,423813;20,065
10,408211;18,625;;10,438655;20,145;;10,433356;20,085
10,416147;18,64;;10,445563;20,15;;10,441996;20,105
10,427636;18,66;;10,450894;20,16;;10,44892;20,125
10,431036;18,68;;10,457405;20,175;;10,4571;20,145
10,45089;18,7;;10,455674;20,185;;10,468574;20,165
10,457737;18,72;;10,469461;20,2;;10,473537;20,18
10,47376;18,74;;10,473306;20,215;;10,476693;20,2
10,478096;18,76;;10,474807;20,23;;10,495413;20,22
10,496386;18,78;;10,365676;20,235;;10,502168;20,235
10,503387;18,805;;10,336494;20,235;;10,509123;20,255
10,525829;18,83;;10,327134;20,235;;10,517288;20,27
10,53283;18,855;;10,480996;20,245;;10,523798;20,29
10,550615;18,875;;10,483585;20,26;;10,537861;20,31
10,561813;18,9;;10,493143;20,275;;10,545919;20,33
10,573807;18,92;;10,503545;20,29;;10,549871;20,35
10,583473;18,945;;10,515111;20,315;;10,564837;20,37
10,592481;18,97;;10,524654;20,335;;10,586069;20,405
10,614279;19;;10,532405;20,355;;10,616017;20,45
10,632447;19,025;;10,555384;20,385;;10,634292;20,485
10,646296;19,055;;10,56364;20,415;;10,654697;20,515
10,660772;19,08;;10,587093;20,445;;10,664317;20,55
10,676856;19,11;;10,594217;20,475;;10,690237;20,585
10,686645;19,135;;10,619891;20,51;;10,705188;20,615
10,705349;19,16;;10,646331;20,555;;10,725822;20,65
10,713085;19,185;;10,672174;20,595;;10,729973;20,675
10,731468;19,21;;10,691184;20,635;;10,751098;20,705
10,738683;19,235;;10,71695;20,675;;10,764992;20,73
10,751857;19,255;;10,730278;20,715;;10,776175;20,755
10,760007;19,275;;10,78083;20,78;;10,785044;20,78
10,772522;19,3;;10,813581;20,845;;10,797544;20,805
10,777118;19,32;;10,853747;20,91;;10,809248;20,83
10,791012;19,34;;10,886697;20,97;;10,811822;20,855
10,800264;19,36;;10,922038;21,03;;10,82881;20,875
10,807081;19,375;;10,950577;21,085;;10,841172;20,9
10,813775;19,395;;10,985856;21,14;;10,849245;20,92
10,825402;19,415;;11,002921;21,18;;10,859356;20,94
10,82888;19,43;;11,013031;21,21;;10,867858;20,96
10,830243;19,445;;11,020093;21,23;;10,871871;20,98
10,839113;19,465;;11,028227;21,25;;10,886087;21
10,852486;19,48;;11,032241;21,27;;10,891219;21,02
10,857158;19,495;;11,040513;21,29;;10,904623;21,04
10,857602;19,51;;11,040253;21,3;;10,913354;21,06
10,870531;19,525;;11,042566;21,31;;10,924828;21,08
10,872875;19,535;;11,044649;21,325;;10,930251;21,1
10,875495;19,55;;11,045155;21,33;;10,693193;21,145
10,875234;19,565;;11,045384;21,34;;10,770829;21,205
10,890093;19,58;;11,043653;21,35;;10,791248;21,265
10,890354;19,595;;11,043623;21,355;;10,831782;21,325
10,840982;19,595;;11,040299;21,36;;10,869956;21,39
10,884625;19,6;;11,043822;21,37;;10,902493;21,455
10,883277;19,605;;10,95819;21,38;;10,932671;21,515
10,875924;19,605;;10,98558;21,39;;10,958177;21,565
10,876062;19,61;;10,983405;21,4;;10,974706;21,61
10,874744;19,615;;10,914838;21,405;;11,013738;21,66
10,899178;19,635;;10,807913;21,405;;11,035766;21,71
10,906102;19,655;;10,80056;21,405;;11,056002;21,76
10,913301;19,67;;10,849749;21,405;;11,08114;21,8
10,92116;19,685;;10,841078;21,405;;11,100335;21,835
10,931178;19,71;;10,886391;21,405;;11,117048;21,87
10,947753;19,73;;10,932516;21,405;;11,126928;21,905
10,961464;19,75;;10,941707;21,405;;11,14911;21,94
10,97041;19,77;;10,951909;21,41;;11,168856;21,97
10,991979;19,81;;10,958818;21,42;;11,175872;22,005
11,027886;19,855;;10,95577;21,425;;11,187713;22,035
11,054801;19,9;;10,954376;21,43;;11,207061;22,065
11,081792;19,94;;10,955203;21,44;;11,213433;22,095
11,098275;19,98;;10,964425;21,45;;11,235278;22,125
11,128515;20,015;;10,9683;21,465;;11,236978;22,15
11,141765;20,055;;10,979958;21,475;;11,260829;22,18
11,167087;20,09;;10,975945;21,49;;11,266712;22,205
11,181364;20,125;;10,99808;21,51;;11,283088;22,23
11,204388;20,16;;11,010825;21,53;;11,287239;22,255
11,217915;20,195;;11,028978;21,56;;11,303354;22,28
11,239729;20,225;;11,046794;21,59;;11,311749;22,31
11,250911;20,255;;11,060596;21,62;;11,323315;22,33
11,276815;20,295;;11,067566;21,645;;11,329473;22,355
11,300912;20,34;;11,097085;21,675;;11,340211;22,375
11,327888;20,38;;11,113017;21,71;;11,343612;22,395
11,349702;20,425;;11,133789;21,745;;11,351639;22,41
11,367472;20,465;;11,177738;21,815;;11,356189;22,43
11,395704;20,505;;11,226391;21,885;;11,357261;22,445
11,409874;20,54;;11,263478;21,955;;11,367509;22,46
11,436605;20,58;;11,302004;22,025;;11,369945;22,475
11,454574;20,615;;11,339765;22,09;;11,377068;22,49
11,473018;20,645;;11,377143;22,15;;11,376149;22,505
11,483619;20,675;;11,403353;22,215;;11,386704;22,52
11,493285;20,7;;11,442722;22,27;;11,385463;22,535
11,511315;20,725;;11,469944;22,325;;11,402681;22,555
11,518147;20,75;;11,234678;22,405;;11,408119;22,575
11,525454;20,77;;11,271811;22,47;;11,417969;22,595
11,53509;20,79;;11,317553;22,54;;11,419716;22,61
11,53823;20,805;;11,355313;22,6;;11,432767;22,63
11,540359;20,82;;11,394713;22,665;;11,440396;22,65
11,520889;20,83;;11,429763;22,73;;11,451165;22,67
11,035698;20,83;;11,462989;22,79;;11,45743;22,69
10,983431;20,815;;11,491926;22,845;;11,4644;22,71
10,957741;20,805;;11,512484;22,9;;11,471202;22,725
10,941151;20,8;;11,550291;22,955;;11,47278;22,745
10,918081;20,785;;11,580346;23,015;;11,484682;22,76
10,979785;20,78;;11,607613;23,065;;11,487516;22,78
11,063257;20,78;;11,631939;23,115;;11,500461;22,795
11,393406;20,785;;11,661091;23,165;;11,498806;22,815
11,386697;20,785;;11,676471;23,215;;11,511306;22,83
11,372496;20,785;;11,704535;23,26;;11,514202;22,845
11,410563;20,79;;11,717924;23,3;;11,523316;22,86
11,415358;20,795;;11,740795;23,34;;11,525461;22,875
11,359675;20,8;;11,747887;23,375;;11,534821;22,89
11,282499;20,8;;11,767832;23,405;;11,536536;22,905
11,352337;20,8;;11,774128;23,435;;11,545651;22,92
11,375055;20,8;;11,790611;23,46;;11,503708;22,93
11,411666;20,805;;11,790213;23,485;;11,463359;22,93
11,447053;20,825;;11,80161;23,505;;11,507109;22,93
11,468131;20,845;;11,80138;23,52;;11,514002;22,935
11,484323;20,86;;11,807692;23,535;;11,522887;22,94
11,493821;20,885;;11,801334;23,545;;11,518813;22,94
11,510166;20,91;;11,807692;23,555;;11,523469;22,945
11,52164;20,93;;11,803954;23,565;;11,551702;22,97
11,537112;20,95;;11,805669;23,575;;11,566959;23
11,55027;20,975;;11,799358;23,58;;11,580042;23,025
11,566861;21;;11,80063;23,585;;11,599129;23,055
11,57907;21,02;;11,793813;23,59;;11,604797;23,08
11,586744;21,045;;11,795253;23,595;;11,631329;23,115
11,612235;21,075;;11,796509;23,605;;11,642971;23,145
11,633298;21,105;;11,799802;23,61;;11,662794;23,175
11,653458;21,14;;11,800063;23,62;;11,675585;23,205
11,669358;21,17;;11,802422;23,63;;11,692328;23,23
11,691632;21,2;;11,802881;23,64;;11,709945;23,265
11,713032;21,235;;11,797382;23,645;;11,729078;23,295
11,738768;21,275;;11,807293;23,655;;11,74432;23,33
11,757809;21,315;;11,805869;23,66;;11,760772;23,36
11,781553;21,35;;11,807048;23,67;;11,774115;23,39
11,79678;21,385;;11,599785;23,675;;11,783444;23,415
11,82155;21,42;;11,492125;23,675;;11,79985;23,445
11,733253;21,46;;11,51325;23,675;;11,802945;23,47
11,671871;21,505;;11,585156;23,675;;11,821925;23,495
11,577921;21,555;;11,595328;23,675;;11,828925;23,52
11,608405;21,61;;11,702406;23,675;;11,844351;23,545
11,637955;21,665;;11,718169;23,675;;11,846465;23,57
11,675654;21,725;;11,729979;23,675;;11,861217;23,59
11,710397;21,79;;11,782477;23,68;;11,869826;23,615
11,739503;21,85;;11,778494;23,685;;11,874958;23,64
11,782702;21,92;;11,77926;23,695;;11,893142;23,665
11,823404;21,995;;11,786199;23,705;;11,907434;23,69
11,872822;22,07;;11,792863;23,715;;11,917973;23,715
11,910537;22,14;;11,800492;23,73;;11,930228;23,74
11,956355;22,21;;11,802881;23,745;;11,940048;23,765
11,991925;22,28;;11,826043;23,765;;11,943663;23,79
12,03779;22,355;;11,826151;23,785;;11,960069;23,81
12,074785;22,425;;11,834178;23,8;;11,93991;23,82
12,115854;22,49;;11,840657;23,815;;11,94639;23,825
12,151302;22,555;;11,866607;23,85;;11,950464;23,835
12,185447;22,62;;11,881313;23,88;;11,94593;23,845
12,212868;22,675;;11,890474;23,905;;11,950127;23,855
12,245129;22,73;;11,909408;23,935;;11,955183;23,865
12,269976;22,78;;11,910526;23,955;;11,965691;23,88
12,292633;22,83;;11,930686;23,975;;11,972462;23,895
12,313297;22,87;;11,93427;23,995;;11,973228;23,91
12,331879;22,905;;11,956682;24,02;;11,97934;23,92
12,338037;22,935;;11,961507;24,05;;11,983063;23,935
12,339431;22,96;;11,98136;24,075;;11,990523;23,955
12,354428;22,98;;12,00777;24,11;;12,001461;23,975
12,342143;22,985;;12,056928;24,19;;12,003666;23,995
12,326717;22,99;;12,095362;24,27;;12,01681;24,01
12,318154;22,99;;12,151552;24,35;;12,034549;24,04
12,290136;22,99;;12,190032;24,425;;12,062031;24,085
12,250062;22,99;;12,238179;24,495;;12,082068;24,125
12,215594;22,99;;12,277073;24,565;;12,109672;24,165
12,185937;22,99;;12,318403;24,63;;12,127028;24,205
12,212332;22,99;;12,349807;24,7;;12,151508;24,245
12,228416;22,99;;12,387552;24,76;;12,16891;24,285
12,235999;22,99;;12,412522;24,815;;12,195381;24,325
12,231878;22,99;;12,444094;24,87;;12,214361;24,365
12,239553;22,99;;12,46986;24,92;;12,227826;24,405
12,253677;22,99;;12,489973;24,97;;12,255461;24,445
12,256894;22,99;;12,513089;25,01;;12,270657;24,49
12,246538;22,99;;12,52346;25,05;;12,300115;24,53
12,233303;22,99;;12,542042;25,085;;12,312538;24,57
12,23822;22,995;;12,555017;25,115;;12,339821;24,61
12,234038;22,995;;12,566261;25,145;;12,357392;24,65
12,238894;22,995;;12,570964;25,175;;12,374196;24,685
12,232414;22,995;;12,581457;25,195;;12,391583;24,72
12,229565;23;;12,576632;25,215;;12,409491;24,755
12,225751;23;;12,587079;25,23;;12,422803;24,79
12,228386;23,005;;12,577015;25,24;;12,434491;24,82
12,222396;23,005;;12,581488;25,245;;12,449519;24,85
12,237485;23,015;;12,572342;25,25;;12,454712;24,88
12,24231;23,025;;12,56813;25,255;;12,465619;24,905
12,252819;23,035;;12,55301;25,255;;12,476832;24,935
12,25046;23,05;;12,541981;25,26;;12,490818;24,955
12,266284;23,06;;12,519615;25,26;;12,50292;24,98
12,273959;23,075;;12,502305;25,26;;12,507914;25
12,282369;23,095;;12,488579;25,26;;12,515573;25,02
12,284927;23,105;;12,487231;25,26;;12,521134;25,04
12,298209;23,125;;12,479128;25,26;;12,527231;25,055
12,303248;23,14;;12,453362;25,26;;12,528747;25,07
12,317403;23,16;;12,435883;25,26;;12,53368;25,085
12,325001;23,18;;12,439973;25,26;;12,537893;25,1
12,337256;23,2;;12,432069;25,26;;12,539118;25,115
12,358166;23,23;;12,434152;25,26;;12,549259;25,13
12,377115;23,26;;12,426845;25,26;;12,548891;25,145
12,393016;23,29;;12,430138;25,26;;12,557225;25,16
12,408473;23,315;;12,426967;25,26;;12,559538;25,175
12,438375;23,36;;12,433126;25,26;;12,565543;25,19
12,457033;23,4;;12,479664;25,26;;12,56467;25,205
12,486262;23,435;;12,477703;25,26;;12,576297;25,22
12,503189;23,47;;12,475099;25,265;;12,581965;25,235
12,529093;23,505;;12,470411;25,265;;12,582455;25,25
12,55155;23,54;;12,474134;25,27;;12,594664;25,27
12,569979;23,575;;12,486128;25,275;;12,600562;25,285
12,586033;23,605;;12,488932;25,28;;12,603579;25,3
12,605487;23,64;;12,48259;25,285;;12,60626;25,315
12,61379;23,67;;12,492164;25,29;;12,613429;25,33
12,637258;23,695;;12,505032;25,3;;12,580004;25,335
12,642804;23,725;;12,504894;25,31;;12,57792;25,335
12,664296;23,75;;12,502933;25,325;;12,569281;25,335
12,673104;23,78;;12,512201;25,335;;12,573156;25,335
12,686432;23,805;;12,526585;25,36;;12,571272;25,335
12,695025;23,825;;12,542578;25,385;;12,582348;25,34
12,705764;23,85;;12,550605;25,41;;12,591217;25,35
12,715828;23,87;;12,574334;25,435;;12,604345;25,365
12,724223;23,895;;12,5929;25,48;;12,603396;25,375
12,734042;23,915;;12,624319;25,525;;12,612418;25,39
12,735911;23,935;;12,643605;25,565;;12,611729;25,4
12,751797;23,955;;12,670934;25,61;;12,620093;25,42
12,75411;23,975;;12,692166;25,655;;12,6291;25,44
12,768739;23,99;;12,715328;25,695;;12,641784;25,455
12,773212;24,01;;12,740787;25,74;;12,64903;25,475
12,783124;24,03;;12,765221;25,78;;12,675991;25,505
12,787964;24,045;;12,781765;25,82;;12,697682;25,545
12,798151;24,065;;12,805524;25,86;;12,72688;25,59
12,803727;24,08;;12,821119;25,895;;12,751022;25,63
12,810529;24,095;;12,842351;25,935;;12,768915;25,67
12,810743;24,11;;12,858956;25,97;;12,797331;25,71
12,823228;24,13;;12,875163;26,005;;12,832916;25,77
12,828421;24,145;;12,887173;26,035;;12,903949;25,885
12,837689;24,16;;12,906781;26,065;;12,969682;25,995
12,844981;24,185;;12,921916;26,1;;13,039505;26,1
12,860177;24,205;;12,936056;26,13;;13,096797;26,195
12,870502;24,23;;12,947116;26,16;;13,155499;26,29
12,878544;24,25;;12,96029;26,19;;13,208103;26,38
12,892959;24,27;;12,975563;26,215;;13,245879;26,46
12,899914;24,295;;12,986102;26,24;;13,293153;26,53
12,913609;24,315;;12,983636;26,255;;13,324618;26,595
12,919522;24,335;;12,988584;26,27;;13,355286;26,655
12,932757;24,355;;12,990483;26,28;;13,374465;26,715
12,936663;24,37;;12,995492;26,295;;13,160217;26,745
12,947279;24,39;;12,998188;26,31;;13,171691;26,76
12,953713;24,405;;13,002952;26,32;;13,177711;26,78
12,960591;24,425;;13,003458;26,335;;13,172012;26,795
12,964314;24,44;;13,008651;26,345;;13,175628;26,81
12,974715;24,455;;13,012098;26,36;;13,170557;26,82
12,979495;24,47;;13,013875;26,37;;13,172916;26,83
12,976462;24,485;;13,018516;26,38;;13,16446;26,84
12,989483;24,5;;13,021304;26,395;;13,160202;26,845
12,997617;24,515;;13,022346;26,405;;13,152343;26,85
13,000022;24,53;;13,025823;26,415;;13,150306;26,855
13,007222;24,54;;13,027953;26,425;;13,143167;26,86
13,010684;24,555;;13,025394;26,435;;13,128415;26,865
13,010898;24,57;;13,039166;26,45;;13,148375;26,875
13,020702;24,58;;13,038722;26,47;;13,15844;26,89
13,022877;24,595;;13,049613;26,485;;13,158578;26,9
13,035638;24,615;;13,05954;26,5;;13,164675;26,915
13,039468;24,63;;13,066893;26,52;;13,16567;26,93
13,051569;24,65;;13,066341;26,535;;13,165578;26,945
13,053209;24,665;;13,084525;26,555;;13,17454;26,96
13,067869;24,685;;13,087328;26,575;;13,180193;26,97
13,087967;24,715;;13,100885;26,595;;13,182981;26,985
13,109245;24,76;;13,105175;26,615;;13,18658;27
13,141812;24,8;;13,116449;26,635;;13,19087;27,01
13,166996;24,845;;13,119988;26,655;;13,186519;27,025
